공원명,공원구분,소재지지번주소,위도,경도,공원면적,관리기관명,제공기관코드,제공기관명
안골새공원,소공원,부산광역시 사하구 감천동 31-5,35.08676318,129.0066229,1368,부산광역시 사하구청,3340000,부산광역시 사하구
팽나무공원,소공원,부산광역시 사하구 감천동 140-2,35.08365279,129.0067331,551,부산광역시 사하구청,3340000,부산광역시 사하구
소공원,소공원,부산광역시 사하구 괴정동 581-28,35.09885482,128.981424,6004.9,부산광역시 사하구청,3340000,부산광역시 사하구
소공원,소공원,부산광역시 사하구 괴정동 578-17,35.09929699,128.9822368,520.2,부산광역시 사하구청,3340000,부산광역시 사하구
소공원,소공원,부산광역시 사하구 괴정동 571-11,35.09895971,128.9839915,1058.9,부산광역시 사하구청,3340000,부산광역시 사하구
느티나무공원,소공원,부산광역시 사하구 감천동 234-3,35.08189642,129.0061393,1400,부산광역시 사하구청,3340000,부산광역시 사하구
어린이공원,어린이공원,부산광역시 사하구 괴정동 566-31,35.09732806,128.9826348,3040.5,부산광역시 사하구청,3340000,부산광역시 사하구
하늘땅별땅공원,어린이공원,부산광역시 사하구 신평동 354-4,35.09239159,128.9685874,2770,부산광역시 사하구청,3340000,부산광역시 사하구
구평 근린공원,근린공원,부산광역시 사하구 구평동 500,35.08404677,128.9840683,12291.8,부산광역시 사하구청,3340000,부산광역시 사하구
도시농업공원,도시농업공원,부산광역시 사하구 감천동 11-113,35.09509787,129.0065728,50417,부산광역시 사하구청,3340000,부산광역시 사하구
소공원,소공원,부산광역시 사하구 괴정동 545-7,35.0964051,128.9879387,540,부산광역시 사하구청,3340000,부산광역시 사하구
어린이공원,어린이공원,부산광역시 사하구 괴정동 534-23,35.0966311,128.9890313,3100,부산광역시 사하구청,3340000,부산광역시 사하구
을숙도기후생태교육공원,어린이공원,부산광역시 사하구 하단동 1149-38,35.11187696,128.9475378,4966,부산광역시 사하구청,3340000,부산광역시 사하구
가로공원,기타,부산광역시 사하구 괴정동 535-15,35.095919,128.989031,1175,부산광역시 사하구청,3340000,부산광역시 사하구
가로공원,기타,부산광역시 사하구 괴정동 537-43,35.09487182,128.9887278,1570,부산광역시 사하구청,3340000,부산광역시 사하구
죽산연못공원,어린이공원,경기도 안성시 죽산면 죽산리 482-1,37.07679767,127.4243762,5910,경기도 안성시청,4080000,경기도 안성시
안성맞춤가족공원(17호근린공원),근린공원,경기도 안성시 공도읍 마정리 112-52,37.01383053,127.2027162,22224,경기도 안성시청,4080000,경기도 안성시
아양1호근린공원,근린공원,경기도 안성시 옥산동 360,37.005561,127.251165,36324,경기도 안성시청,4080000,경기도 안성시
아양2호근린공원,근린공원,경기도 안성시 옥산동 318,37.005429,127.255073,35348,경기도 안성시청,4080000,경기도 안성시
도례공원,근린공원,경기도 안성시 도기동 산64,36.9920182,127.2570455,347059,경기도 안성시청,4080000,경기도 안성시
알미산공원,근린공원,경기도 안성시 옥산동 365,37.0042189,127.250314,16504,경기도 안성시청,4080000,경기도 안성시
아양1호공원,어린이공원,경기도 안성시 옥산동 349,37.003129,127.253786,2643,경기도 안성시청,4080000,경기도 안성시
신평레포츠공원,체육공원,부산광역시 사하구 신평동 651-9,35.09339926,128.9598379,13223.1,부산광역시 사하구청,3340000,부산광역시 사하구
공간공원,어린이공원,부산광역시 사하구 다대동 85-14,35.066227,128.9805543,266.7,부산광역시 사하구청,3340000,부산광역시 사하구
대성공원,어린이공원,부산광역시 사하구 다대동 1552-3,35.048715,128.967364,1516.2,부산광역시 사하구청,3340000,부산광역시 사하구
중현공원,어린이공원,부산광역시 사하구 다대동 1550-5,35.051391,128.967095,1500.4,부산광역시 사하구청,3340000,부산광역시 사하구
응봉공원,어린이공원,부산광역시 사하구 다대동 1549-1,35.051547,128.9611951,1500.3,부산광역시 사하구청,3340000,부산광역시 사하구
조성공원,어린이공원,부산광역시 사하구 다대동 1548-16,35.049851,128.964541,1691.5,부산광역시 사하구청,3340000,부산광역시 사하구
씨앗공원,어린이공원,부산광역시 사하구 구평동 201,35.0772519,128.9902516,1802.2,부산광역시 사하구청,3340000,부산광역시 사하구
풀꽃공원,어린이공원,부산광역시 사하구 구평동 514,35.08016379,128.9876754,1502.6,부산광역시 사하구청,3340000,부산광역시 사하구
열매공원,어린이공원,부산광역시 사하구 구평동 511,35.07985262,128.9897589,1657.3,부산광역시 사하구청,3340000,부산광역시 사하구
보림공원,어린이공원,부산광역시 사하구 장림1동 1139,35.083125,128.967299,1532,부산광역시 사하구청,3340000,부산광역시 사하구
장림공원,어린이공원,부산광역시 사하구 장림1동 1125,35.081885,128.965455,910,부산광역시 사하구청,3340000,부산광역시 사하구
통일아시아드공원,근린공원,부산광역시 사하구 다대동 1585,35.05940439,128.980029,9915.3,부산광역시 사하구청,3340000,부산광역시 사하구
희망공원,어린이공원,부산광역시 사하구 당리동 309-5,35.106979,128.972764,989.3,부산광역시 사하구청,3340000,부산광역시 사하구
하늘공원,어린이공원,부산광역시 사하구 다대동 86-6,35.065074,128.983259,2530,부산광역시 사하구청,3340000,부산광역시 사하구
해찬나래공원,어린이공원,부산광역시 사하구 감천동 94-1,35.084778,129.006885,4339,부산광역시 사하구청,3340000,부산광역시 사하구
마루공원,소공원,부산광역시 사하구 당리동 63-41,35.105999,128.977225,709,부산광역시 사하구청,3340000,부산광역시 사하구
홍티문화공원,문화공원,부산광역시 사하구 다대동 1608,35.06214616,128.958709,6787.1,부산광역시 사하구청,3340000,부산광역시 사하구
아미산전망대공원,근린공원,부산광역시 사하구 다대동 1548-1,35.052768,128.960765,10254.6,부산광역시 사하구청,3340000,부산광역시 사하구
부민산공원,근린공원,부산광역시 사하구 괴정동 67-1,35.106485,129.009191,8274,부산광역시 사하구청,3340000,부산광역시 사하구
회화나무 샘터공원,소공원,부산광역시 사하구 괴정동 1244-5,35.09783262,128.9911235,1300,부산광역시 사하구청,3340000,부산광역시 사하구
낫개가로공원,기타,부산광역시 사하구 다대동 120-5,35.06167938,128.9791584,4650,부산광역시 사하구청,3340000,부산광역시 사하구
정자공원,어린이공원,부산광역시 사하구 괴정1동 534-4,35.054792,128.581911,514.7,부산광역시 사하구청,3340000,부산광역시 사하구
경도공원,수변공원,부산광역시 사하구 다대동1492,35.026944,128.970656,22700,부산광역시 사하구청,3340000,부산광역시 사하구
에덴유원지,기타,부산광역시 사하구 하단동 786-1,35.10916745,128.9622817,69526,부산광역시 사하구청,3340000,부산광역시 사하구
샛별공원,어린이공원,부산광역시 사하구 당리동348-6,35.102435,128.981566,1412.9,부산광역시 사하구청,3340000,부산광역시 사하구
햇님공원,어린이공원,부산광역시 사하구 하단1동 601,35.103375,128.960513,2158,부산광역시 사하구청,3340000,부산광역시 사하구
꽃님공원,어린이공원,부산광역시 사하구 감천1동 502-37,35.089506,129.002408,786,부산광역시 사하구청,3340000,부산광역시 사하구
열림공원,어린이공원,부산광역시 사하구 다대1동 953-1,35.055378,128.967465,1511.7,부산광역시 사하구청,3340000,부산광역시 사하구
월영달빛공원,어린이공원,경상남도 창원시 마산합포구 월영동 710-3,35.170708,128.5570156,1558,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
만날공원,근린공원,경상남도 창원시 마산합포구 월영동 산175-8,35.184722,128.5488226,90846,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
공원,근린공원,경상남도 창원시 마산합포구 신포동1가 68-1,35.19757403,128.5719105,11735.1,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
공원,근린공원,경상남도 창원시 마산합포구 해운동 54,35.176556,128.566086,10887.3,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 65-1,35.19927796,128.5721843,2831.1,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 해운동 40,35.17784931,128.5637583,6047,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 월영동 727,35.175794,128.5684783,8921,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 진동면 진동리 430,35.118646,128.486981,2100,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 진동면 진동리 622,35.117276,128.486382,2200,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 완월동 390-2,35.198065,128.5587618,1665,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 진북면 지산리 226-19,35.11565841,128.464523,1770,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 진전면 오서리 1763-2,35.100908,128.417395,1520,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 자산동 20,35.20527992,128.5651002,1686,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
노비산 공원,근린공원,경상남도 창원시 마산합포구 상남동 58-8,35.21410589,128.5741297,11088,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 424,35.13739967,128.4841948,2016.6,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 431,35.13474577,128.484211,4352.5,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
어린이공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 76-1,35.197313,128.5729754,1666.5,경상남도 창원시 마산합포구청,5670000,경상남도 창원시
아미산자생식물원,근린공원,부산광역시 사하구 다대동 929,35.060864,128.9704912,27969.3,부산광역시 사하구청,3340000,부산광역시 사하구
제2운동공원,근린공원,부산광역시 사하구 장림동 산145,35.07691737,128.9565922,18485,부산광역시 사하구청,3340000,부산광역시 사하구
제3체육공원,체육공원,부산광역시 사하구 홍티로 103(다대동),35.063486,128.959731,5994,부산광역시 사하구청,3340000,부산광역시 사하구
해바라기공원,어린이공원,부산광역시 사하구 하단동1184-4,35.099274,128.9579866,1701,부산광역시 사하구청,3340000,부산광역시 사하구
솔밭공원,어린이공원,부산광역시 사하구 다대동 113-16,35.061665,128.974551,1828.3,부산광역시 사하구청,3340000,부산광역시 사하구
해송공원,어린이공원,부산광역시 사하구 다대동 113-7,35.06599316,128.978826,2099.7,부산광역시 사하구청,3340000,부산광역시 사하구
은빛공원,어린이공원,부산광역시 사하구 다대동 113-4,35.067211,128.9780924,1762.5,부산광역시 사하구청,3340000,부산광역시 사하구
새싹공원,어린이공원,부산광역시 사하구 다대동 94-7,35.063202,128.9875317,2928.1,부산광역시 사하구청,3340000,부산광역시 사하구
다송공원,어린이공원,부산광역시 사하구 다대동 94-1,35.068593,128.980615,3142.9,부산광역시 사하구청,3340000,부산광역시 사하구
