영업상태명,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,업태구분명,좌표정보(X),좌표정보(Y)
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.53.55-1.57-1(지하1층) ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 용당동 562-3번지 ,"전라남도 순천시 삼산로 94, 1층 (용당동)",57935,기타 휴게음식점,245000.9501,163870.4936
폐업,폐업,"전라남도 순천시 장천동 37-8번지 ,9(2층) ",,,다방,244634.9027,161260.9923
폐업,폐업,전라남도 순천시 황전면 괴목리 41-3번지 (2층) ,전라남도 순천시 황전면 괴목길 10 ((2층)),57902,다방,239050.52,178185.8535
폐업,폐업,전라남도 순천시 남정동 538-14번지 (지하) ,,,다방,244564.7901,160173.804
폐업,폐업,전라남도 순천시 연향동 1347번지 동성아파트상가 1층 107호 ,,,다방,247326.6766,161374.0613
폐업,폐업,전라남도 순천시 해룡면 상삼리 623-10번지 (1층) ,,,다방,248289.6169,161402.393
폐업,폐업,전라남도 순천시 조례동 1832-12번지 (1층) ,,,기타 휴게음식점,248545.2368,161843.9616
폐업,폐업,전라남도 순천시 조례동 1832-12번지 (1층) ,,,패스트푸드,248545.2368,161843.9616
폐업,폐업,전라남도 순천시 연향동 1347번지 동성아파트상가동 115호 ,,,기타 휴게음식점,247326.6766,161374.0613
폐업,폐업,전라남도 순천시 조례동 70-2번지 (3층) ,"전라남도 순천시 백연길 111 (조례동,(3층))",57971,일반조리판매,248607.1819,161603.873
폐업,폐업,전라남도 순천시 낙안면 동내리 400번지 낙안민속문화축제 행사장내 ,,,기타 휴게음식점,231148.8661,156513.6454
폐업,폐업,전라남도 순천시 연향동 1360-8번지 (1층) ,,,다방,247057.7637,161043.2952
폐업,폐업,전라남도 순천시 조곡동 546-5번지 1층 ,"전라남도 순천시 둑실5길 37, 1층 (조곡동)",57943,기타 휴게음식점,245388.9647,162210.4954
폐업,폐업,전라남도 순천시 매곡동 551-51번지 달빛야행 행사장 ,,,일반조리판매,244007.7042,162136.5009
폐업,폐업,전라남도 순천시 매곡동 551-51번지 달빛야행 행사장 ,,,일반조리판매,244007.7042,162136.5009
폐업,폐업,전라남도 순천시 매곡동 551-51번지 달빛야행 행사장 ,,,일반조리판매,244007.7042,162136.5009
폐업,폐업,전라남도 순천시 매곡동 551-51번지 달빛야행 행사장 ,,,일반조리판매,244007.7042,162136.5009
폐업,폐업,전라남도 순천시 매곡동 551-51번지 달빛야행 행사장 ,,,일반조리판매,244007.7042,162136.5009
폐업,폐업,전라남도 순천시 조례동 1832-3번지 (1층) ,,,기타 휴게음식점,248524.2528,161897.5178
폐업,폐업,전라남도 순천시 조례동 70-2번지 (3층) ,,,일반조리판매,248607.1819,161603.873
폐업,폐업,전라남도 순천시 조곡동 156-5번지 (1층) ,,,일반조리판매,245665.3261,160914.8638
폐업,폐업,전라남도 순천시 연향동 1376-8번지 (1층) ,,,기타 휴게음식점,247222.6698,160855.5727
폐업,폐업,전라남도 순천시 인제동 370-10번지 (1층) ,,,다방,244958.0434,160860.4766
폐업,폐업,전라남도 순천시 풍덕동 1288-1번지 (1층) ,,,일반조리판매,245328.1589,160270.4938
폐업,폐업,전라남도 순천시 중앙동 61-8번지 (1층) ,,,기타 휴게음식점,244161.431,162008.8344
폐업,폐업,전라남도 순천시 연향동 1353-3번지 (1층) ,,,과자점,247214.524,161183.9098
폐업,폐업,전라남도 순천시 연향동 1347번지 동성A상가118-119(1층) ,,,과자점,247326.6766,161374.0613
폐업,폐업,전라남도 순천시 매곡동 53-1 1층 ,"전라남도 순천시 북문길 117, 1층 (매곡동)",57939,일반조리판매,244207.5173,162608.5873
폐업,폐업,전라남도 순천시 낙안면 상송리 345 1층 ,"전라남도 순천시 낙안면 상송길 87, 1층",57918,커피숍,230320.4415,157956.2147
폐업,폐업,전라남도 순천시 남내동 109번지 (1층) ,"전라남도 순천시 별미길 32 (남내동,(1층))",57942,일반조리판매,244290.5317,161749.3511
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4(지하) ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.55.57-1.55-1(지하1층) ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.53.55-1.57-1(지하1층) ,,,일반조리판매,,
폐업,폐업,"전라남도 순천시 해룡면 신대리 1968번지 중흥에스클래스6단지 메가타운626동 2층 207,208호 ","전라남도 순천시 해룡면 좌야로 135, 2층 207,208호 (중흥에스클래스6단지 메가타운626동)",58006,커피숍,249634.0392,159865.5333
폐업,폐업,전라남도 순천시 덕암동 151번지 4층 416호 ,"전라남도 순천시 충효로 15, 4층 416호 (덕암동)",57964,편의점,246595.8194,160387.2854
폐업,폐업,전라남도 순천시 석현동 97-6번지 1층 나동 ,"전라남도 순천시 순천대1길 36-55, 나동 1층 (석현동)",57938,커피숍,244262.0674,163242.6246
폐업,폐업,전라남도 순천시 해룡면 상삼리 927번지 대광로제비앙 상가동 지1층101호 ,"전라남도 순천시 해룡면 백연길 105-7, 지1층 101호 (대광로제비앙 상가동)",57973,커피숍,248809.7244,161554.2559
폐업,폐업,전라남도 순천시 조례동 758번지 외10필지 ,"전라남도 순천시 비봉2길 4-12, 지하1층 (조례동)",57929,기타 휴게음식점,247589.8994,163955.5158
폐업,폐업,전라남도 순천시 조례동 1247-1번지 2층 ,"전라남도 순천시 충효로 139, 2층 (조례동)",57966,패스트푸드,247039.5147,161509.6996
폐업,폐업,전라남도 순천시 왕지동 860-2번지 외1필지(1층) ,"전라남도 순천시 왕지로 35, 1층 (왕지동)",57932,커피숍,247968.0933,163589.1295
폐업,폐업,전라남도 순천시 덕월동 450번지 1층102호 ,"전라남도 순천시 우석로 53, 1층 102호 (덕월동, 신보빌딩)",57997,패스트푸드,244637.8632,159517.1768
폐업,폐업,전라남도 순천시 동외동 131-2번지 (1층) ,,,과자점,244423.1956,161964.0349
폐업,폐업,전라남도 순천시 서면 선평리 424-6번지 ,,,과자점,245216.6325,166056.1817
폐업,폐업,전라남도 순천시 조곡동 151-7번지 (2층) ,,,과자점,245364.7223,161108.4996
폐업,폐업,전라남도 순천시 조곡동 159-1번지 (지하) ,"전라남도 순천시 팔마로 126 (조곡동,(지하))",57962,다방,245767.1956,160794.9052
폐업,폐업,전라남도 순천시 장천동 51-7번지 (지하) ,,,다방,244447.3315,161481.1608
폐업,폐업,전라남도 순천시 장천동 344번지 (지하) ,,,과자점,244866.017,161297.4554
폐업,폐업,전라남도 순천시 장천동 53-1번지 ,,,기타 휴게음식점,244444.2352,161407.2661
폐업,폐업,전라남도 순천시 남내동 55-1번지 외1필지(101호) ,,,과자점,244168.0113,161870.607
폐업,폐업,전라남도 순천시 서면 선평리 1087번지 번지 배들마을분산상가101호 ,,,일반조리판매,245414.8583,165679.236
폐업,폐업,전라남도 순천시 조례동 1721-6번지 (1층) ,,,커피숍,,
폐업,폐업,전라남도 순천시 해룡면 상삼리 657번지 부영3차상가(1층)34호 ,,,일반조리판매,248458.5691,161027.1462
폐업,폐업,전라남도 순천시 조례동 951번지 (1층) ,,,일반조리판매,247258.732,162520.2855
폐업,폐업,전라남도 순천시 풍덕동 1259-4번지 (1층) ,,,다방,245037.0014,161093.4641
폐업,폐업,전라남도 순천시 덕암동 169 1층 ,"전라남도 순천시 팔마로 191, 1층 (덕암동)",57964,패스트푸드,246400.8301,160517.1027
폐업,폐업,전라남도 순천시 덕암동 169번지 (1층) ,,,커피숍,246400.8301,160517.1027
폐업,폐업,전라남도 순천시 연향동 1437-1번지 (지하) ,,,다방,246911.7622,161030.0408
폐업,폐업,전라남도 순천시 남정동 558-2번지 (1층) ,,,과자점,245012.9626,160400.5504
폐업,폐업,"전라남도 순천시 해룡면 상삼리 657번지 ,658ㅡ원앙A상가 1층13호 ",,,일반조리판매,248458.5691,161027.1462
폐업,폐업,전라남도 순천시 해룡면 신대리 2109-5번지 ,"전라남도 순천시 해룡면 송산3길 16, 1층",58013,커피숍,249805.3757,158819.6981
폐업,폐업,전라남도 순천시 왕지동 876-1번지 ,"전라남도 순천시 왕지2길 15, 1층 (왕지동)",57932,커피숍,247712.0231,163399.3582
폐업,폐업,전라남도 순천시 해룡면 상삼리 642-8번지 1층 ,"전라남도 순천시 해룡면 기적의도서관길 65, 1층",57982,커피숍,248187.5753,161104.4972
폐업,폐업,전라남도 순천시 연향동 133번지 1층 ,"전라남도 순천시 백강로 23, 1층 (연향동)",57992,커피숍,247586.2766,159699.9787
폐업,폐업,전라남도 순천시 해룡면 신대리 2003번지 중흥에스클래스 상가동 532동 301호,"전라남도 순천시 해룡면 신대로 97, 532동 301호 (중흥에스클래스 상가동)",58014,패스트푸드,249878.3545,159449.3549
폐업,폐업,전라남도 순천시 용당동 433번지 ,"전라남도 순천시 삼산로 92-55, 1층 (용당동)",57935,편의점,245083.9511,163693.083
폐업,폐업,전라남도 순천시 주암면 창촌리 253-8번지 (1층) ,전라남도 순천시 주암면 동주로 2496-1 ((1층)),57911,다방,225213.4139,173401.9489
폐업,폐업,전라남도 순천시 송광면 이읍리 1173-10번지 (1층) ,전라남도 순천시 송광면 쌍향수길 1339 ((1층)),57914,기타 휴게음식점,223978.8708,163902.5234
폐업,폐업,전라남도 순천시 조곡동 157-1번지 (1층) ,,,과자점,245621.7195,160866.7485
폐업,폐업,전라남도 순천시 주암면 광천리 163-4번지 ,,,다방,221293.0215,175318.3216
폐업,폐업,전라남도 순천시 연향동 1363-11번지 (지하) ,,,다방,247218.8985,161038.7406
폐업,폐업,전라남도 순천시 용당동 570번지 동아A상가105동117호 ,,,과자점,244865.9565,163916.8092
폐업,폐업,전라남도 순천시 연향동 1628번지 호반리젠시빌상가105호(1층) ,"전라남도 순천시 도장길 50 (연향동,호반리젠시빌상가105호(1층))",58004,기타 휴게음식점,248404.4735,160260.5013
폐업,폐업,전라남도 순천시 장천동 230-15번지 (1층) ,,,다방,244365.9317,161637.1386
폐업,폐업,전라남도 순천시 조례동 1665-2번지 (1층) ,"전라남도 순천시 봉화1길 121 (조례동,(1층))",57944,기타 휴게음식점,246917.6056,162670.7576
폐업,폐업,전라남도 순천시 연향동 1361-6번지 (1층) ,,,일반조리판매,247166.5024,161120.8346
폐업,폐업,전라남도 순천시 조례동 766번지 ,"전라남도 순천시 비봉2길 22, 7층 (조례동, NC백화점)",57929,백화점,247410.7368,163957.8282
폐업,폐업,전라남도 순천시 조례동 766번지 뉴코아백화점(6층) ,"전라남도 순천시 비봉2길 22 (조례동,뉴코아백화점(6층))",57929,백화점,247410.7368,163957.8282
폐업,폐업,전라남도 순천시 석현동 496-2번지 (1층) ,,,과자점,243412.1433,163922.3235
폐업,폐업,전라남도 순천시 연향동 1375-3번지 (지하) ,,,다방,247067.1321,160865.8872
폐업,폐업,전라남도 순천시 덕암동 371-2번지 ,,,과자점,246016.1987,161102.6886
폐업,폐업,전라남도 순천시 해룡면 남가리 75-10번지 ,,,과자점,,
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.53.55-1.57-1(지하1층) ,,,일반조리판매,,
폐업,폐업,"전라남도 순천시 풍덕동 878-18번지 ,2(단층) ",,,과자점,245829.3288,160207.2151
폐업,폐업,전라남도 순천시 연향동 1337-4번지 (2층) ,,,다방,247404.528,161577.6841
폐업,폐업,전라남도 순천시 장천동 84-1번지 (지하) ,,,다방,244639.4156,161053.0483
폐업,폐업,전라남도 순천시 장천동 18-22번지 (1층) ,"전라남도 순천시 장천3길 13 (장천동,(1층))",57960,다방,244820.164,161063.7031
폐업,폐업,전라남도 순천시 장천동 88-1번지 (지하) ,,,다방,244313.3101,161282.0795
폐업,폐업,전라남도 순천시 조곡동 160-8번지 ,,,일반조리판매,245828.9102,160811.1469
폐업,폐업,전라남도 순천시 가곡동 646번지 신영아파트상가 지하105호 ,,,일반조리판매,243890.8037,164851.6886
폐업,폐업,전라남도 순천시 조례동 1809-10번지 (주)로보로보 ,전라남도 순천시 연동남1길 2-1 (주)로보로보 (조례동),57970,기타 휴게음식점,248685.9546,162080.2183
폐업,폐업,전라남도 순천시 황전면 선변리 382-3번지 (1층) ,전라남도 순천시 황전면 순천로 2080 ((1층)),57901,일반조리판매,241702.564,182275.8383
폐업,폐업,전라남도 순천시 연향동 1346번지 동부아파트 유치원상가 ,,,일반조리판매,247330.6182,161220.162
폐업,폐업,전라남도 순천시 조례동 921-1번지 (1층) ,,,과자점,247101.3897,162570.8016
폐업,폐업,전라남도 순천시 덕암동 1-50번지 현대A상가107호(1층) ,,,과자점,246509.88,161412.7792
폐업,폐업,전라남도 순천시 월등면 계월리 산 25-9번지 (1층) ,,,기타 휴게음식점,,
폐업,폐업,전라남도 순천시 황전면 괴목리 8-8번지 (1층) ,,,과자점,239071.9112,178311.4375
폐업,폐업,전라남도 순천시 승주읍 서평리 425-2번지 (1층) ,,,다방,235305.988,168348.199
폐업,폐업,전라남도 순천시 별량면 봉림리 200-3번지 ,전라남도 순천시 별량면 별량길 75,58033,다방,241330.0037,152919.1453
폐업,폐업,전라남도 순천시 별량면 봉림리 208-9번지 ,전라남도 순천시 별량면 별량장길 18,58033,다방,241212.3812,152875.1347
폐업,폐업,전라남도 순천시 승주읍 평중리 48-13번지 ,,,다방,234086.8242,168946.8642
폐업,폐업,전라남도 순천시 남내동 55-1번지 .57-1(황금프라자지하) ,,,일반조리판매,244168.0113,161870.607
폐업,폐업,전라남도 순천시 가곡동 977-11번지 (2층) ,,,다방,244002.1913,164453.9599
폐업,폐업,전라남도 순천시 가곡동 1001-9번지 (1층) ,,,일반조리판매,244003.3282,163924.5613
폐업,폐업,전라남도 순천시 조곡동 158-1번지 (1층) ,,,기타 휴게음식점,245684.2782,160871.5048
폐업,폐업,전라남도 순천시 남정동 535-23번지 (1층) ,,,일반조리판매,244767.3327,160260.9948
폐업,폐업,전라남도 순천시 석현동 221-2번지 (2층) ,,,다방,244024.4687,163716.4426
폐업,폐업,"전라남도 순천시 석현동 896번지 1층,향림현대아파트상가동 3호","전라남도 순천시 석현길 70, 1층 3호 (석현동, 현대아파트상가동)",57922,기타 휴게음식점,243303.5802,164077.9099
폐업,폐업,전라남도 순천시 해룡면 상삼리 630-10번지 ,"전라남도 순천시 해룡면 상대석길 54, 1층",57975,편의점,248082.3356,161339.7387
폐업,폐업,전라남도 순천시 해룡면 상삼리 927 대광로제비앙 상가동 지하1층 103호,"전라남도 순천시 해룡면 백연길 105-7, 상가동 지하1층 103호 (대광로제비앙)",57973,패스트푸드,248809.7244,161554.2559
폐업,폐업,전라남도 순천시 풍덕동 70 네덜란드풍차 ,"전라남도 순천시 국가정원1호길 162-11, 1층 (풍덕동, 네덜란드풍차)",58000,기타 휴게음식점,246496.0508,158862.123
폐업,폐업,전라남도 순천시 남내동 56-1번지 1층 ,"전라남도 순천시 중앙로 100, 1층 (남내동)",57942,커피숍,244158.5893,161851.6338
폐업,폐업,전라남도 순천시 장천동 51-8번지 외5필지 1층 ,"전라남도 순천시 장명로 33, 1층 (장천동)",57956,기타 휴게음식점,244462.8826,161485.3021
폐업,폐업,전라남도 순천시 남내동 52-2번지 ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.53.55-1.57-1(지하1층) ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남내동 52-4번지 53.55-1.57-1(지하1층) ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.53 ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남내동 52-2번지 .4.53.55-1.57-1(지하1층) ,,,일반조리판매,,
폐업,폐업,전라남도 순천시 남정동 180-20번지 .14.181-3(1층) ,,,과자점,,
폐업,폐업,전라남도 순천시 중앙동 97번지 (지하) ,,,다방,244226.8924,161923.4855
폐업,폐업,전라남도 순천시 주암면 광천리 175-7번지 ,,,다방,221396.671,175359.3989
폐업,폐업,전라남도 순천시 주암면 광천리 174번지 (1층) ,,,다방,,
폐업,폐업,전라남도 순천시 왕지동 877-9 ,"전라남도 순천시 왕지4길 20-8, 2층 (왕지동)",57932,아이스크림,247879.3975,163372.9718
